anio;item;categoria;seccion;combustible;tcal
2020;CONSUMO FINAL;Azúcar;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Azúcar;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Azúcar;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Petróleo Diesel;2,199367338
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Petróleo Combustible;1,8207945
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gasolina de motor;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Kerosene;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gas Licuado;1,676041785
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gasolina de Aviación;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Kerosene de Aviación;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Azúcar;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Azúcar;Electricidad;Electricidad;15,06496486
2020;CONSUMO FINAL;Azúcar;Derivados De Carbón;Coque Mineral;20,66274
2020;CONSUMO FINAL;Azúcar;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Azúcar;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Azúcar;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Azúcar;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Azúcar;Metanol;Metanol;0
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Gas Natural;77,20825
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Carbón;17,297
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Biomasa;0,160251
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Pesca;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Petróleo Diesel;1778,134364
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Petróleo Combustible;682,104109
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gasolina de motor;0
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Kerosene;0,314685
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gas Licuado;39,30543831
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gasolina de Aviación;0
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Kerosene de Aviación;0
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Pesca;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Pesca;Electricidad;Electricidad;114,0750189
2020;CONSUMO FINAL;Pesca;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Pesca;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Pesca;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Pesca;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Pesca;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Pesca;Metanol;Metanol;0
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Gas Natural;190,6620346
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Carbón;43,2774925
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Biomasa;88,48094017
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Agroindustria;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Petróleo Diesel;728,0603974
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Petróleo Combustible;152,8167312
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Gasolina de motor;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Kerosene;0,0224775
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Gas Licuado;842,2418259
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Gasolina de Aviación;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Kerosene de Aviación;0,746253
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Agroindustria;Electricidad;Electricidad;2044,957024
2020;CONSUMO FINAL;Agroindustria;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Agroindustria;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Agroindustria;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Agroindustria;Metanol;Metanol;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Gas Natural;438,611573
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Carbón;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Biomasa;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Construcción;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Petróleo Diesel;1625,360969
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Petróleo Combustible;51,02871375
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Gasolina de motor;0
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Kerosene;0
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Gas Licuado;25,57364191
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Gasolina de Aviación;0,0798
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Kerosene de Aviación;3,677319
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Construcción;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Construcción;Electricidad;Electricidad;48,70112232
2020;CONSUMO FINAL;Construcción;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Construcción;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Construcción;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Construcción;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Construcción;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Construcción;Metanol;Metanol;0
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Gas Natural;3971,501026
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Carbón;621,9675147
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Biomasa;3464,30747
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Biogás;7,9154992
2020;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Petróleo Diesel;4354,711133
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Petróleo Combustible;398,4594883
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Gasolina de motor;0
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Kerosene;26,91476531
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Gas Licuado;2174,042822
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Gasolina de Aviación;0,590496073
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Kerosene de Aviación;177,4101282
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Coque de Petróleo;218,1971044
2020;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Industrias Varias;Electricidad;Electricidad;8425,75006
2020;CONSUMO FINAL;Industrias Varias;Derivados De Carbón;Coque Mineral;8,416233
2020;CONSUMO FINAL;Industrias Varias;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Industrias Varias;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Industrias Varias;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Industrias Varias;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Industrias Varias;Metanol;Metanol;0
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Gas Natural;338,8698404
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Carbón;52,752
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Biomasa;27,68
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Minas Varias;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Petróleo Diesel;3933,19979
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Petróleo Combustible;383,1765204
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Gasolina de motor;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Kerosene;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Gas Licuado;34,48454216
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Gasolina de Aviación;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Kerosene de Aviación;183,59622
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Minas Varias;Electricidad;Electricidad;1006,877071
2020;CONSUMO FINAL;Minas Varias;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Minas Varias;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Minas Varias;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Minas Varias;Metanol;Metanol;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Gas Natural;80,77641893
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Carbón;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Biomasa;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Sector Transporte;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Petróleo Diesel;52691,11783
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Petróleo Combustible;891,5036127
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Gasolina de motor;31411,93718
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Kerosene;82,29057898
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Gas Licuado;154,4378487
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Gasolina de Aviación;50,63929058
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Kerosene de Aviación;7735,493165
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Sector Transporte;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Sector Transporte;Electricidad;Electricidad;965,4016127
2020;CONSUMO FINAL;Sector Transporte;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Sector Transporte;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Sector Transporte;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Sector Transporte;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Sector Transporte;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Sector Transporte;Metanol;Metanol;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Gas Natural;80,71818714
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Carbón;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Biomasa;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Terrestre;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Petróleo Diesel;49249,90186
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Petróleo Combustible;32,3674785
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Gasolina de motor;31404,73158
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Kerosene;82,29057898
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Gas Licuado;151,4638203
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Gasolina de Aviación;0,28728
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Kerosene de Aviación;2,434996566
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Terrestre;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Terrestre;Electricidad;Electricidad;244,7774268
2020;CONSUMO FINAL;Terrestre;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Terrestre;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Terrestre;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Terrestre;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Terrestre;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Terrestre;Metanol;Metanol;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Gas Natural;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Carbón;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Biomasa;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Ferroviario;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Petróleo Diesel;435,2173028
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Petróleo Combustible;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Gasolina de motor;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Kerosene;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Gas Licuado;0,022695123
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Gasolina de Aviación;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Kerosene de Aviación;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Ferroviario;Electricidad;Electricidad;290,2721072
2020;CONSUMO FINAL;Ferroviario;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Ferroviario;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Ferroviario;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Ferroviario;Metanol;Metanol;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Gas Natural;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Carbón;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Biomasa;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Marítimo;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Petróleo Diesel;3000,651516
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Petróleo Combustible;859,1361342
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Gasolina de motor;5,512324608
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Kerosene;0
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Gas Licuado;0,498858679
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Gasolina de Aviación;0
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Kerosene de Aviación;0,495125379
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Marítimo;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Marítimo;Electricidad;Electricidad;6,274081835
2020;CONSUMO FINAL;Marítimo;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Marítimo;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Marítimo;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Marítimo;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Marítimo;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Marítimo;Metanol;Metanol;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Gas Natural;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Carbón;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Biomasa;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Energía Hídrica;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Energía Eólica;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Energía Solar;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Biogás;0
2020;CONSUMO FINAL;Aéreo;Energéticos Primarios;Geotermia;0
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Petróleo Diesel;5,141526163
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Petróleo Combustible;0
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Gasolina de motor;1,693282304
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Kerosene;0
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Gas Licuado;1,394934585
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Gasolina de Aviación;50,35201058
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Kerosene de Aviación;7732,563043
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Nafta;0
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Gas de Refinería;0
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;Coque de Petróleo;0
2020;CONSUMO FINAL;Aéreo;Derivados De Petróleo;D.I. de Petróleo;0
2020;CONSUMO FINAL;Aéreo;Electricidad;Electricidad;0
2020;CONSUMO FINAL;Aéreo;Derivados De Carbón;Coque Mineral;0
2020;CONSUMO FINAL;Aéreo;Derivados De Carbón;Gas Coque;0
2020;CONSUMO FINAL;Aéreo;Derivados De Carbón;Alquitrán;0
2020;CONSUMO FINAL;Aéreo;Derivados De Carbón;Gas de Altos Hornos;0
2020;CONSUMO FINAL;Aéreo;Gas Corriente;Gas Corriente;0
2020;CONSUMO FINAL;Aéreo;Metanol;Metanol;0
2020;CONSUMO FINAL;Transporte por Ducto;Energéticos Primarios;Petróleo Crudo;0
2020;CONSUMO FINAL;Transporte por Ducto;Energéticos Primarios;Gas Natural;0,058231794
2020;CONSUMO FINAL;Transporte por Ducto;Energéticos Primarios;Carbón;0
2020;CONSUMO FINAL;Transporte por Ducto;Energéticos Primarios;Biomasa;0
